Country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop,girls_boys
LVA,2003,2193.3,2.71310316891968,169.353413224032,1819.43602274418,7088.311,3.04828752071738,283.735118832643,15.4261411606,11186452600.7262,4440.0,14.1,-0.542879476151143,2325342.0,-0.572263959913183,1582162.6968,99.085
MAR,2003,1433.2,4.6418302276743,109.89422340075,369.987842923804,37561.081,1.26169574417685,374.750350926803,1.54490509055,49822651701.729,1470.0,48.4,1.06844080188956,29770316.0,1.6963283679478,16171235.6512,87.093
MDA,2003,1861.6,3.72305225715214,449.962083407272,915.917515968611,4290.39,1.1875299104396,583.39689250813,1.35206048515,1980901553.51226,570.0,23.9,-0.281650307636418,3612869.0,-1.19908793524054,1567985.146,102.112
MEX,2003,2964.1,2.31928904670147,127.052378450902,1478.16354762123,402068.215,3.86966577313406,332.608824698679,10.0516965625,700324664926.972,6390.0,24.7,1.22828709076313,103902569.0,1.65212878486194,78612683.7054,101.956
MIC,2003,2846.68795189636,2.22851528811724,252.896374342079,1027.17599805382,12497176.9452872,2.74727589756428,677.5196751282359,11.8350276203333,6710280913647.42,1407.38694861546,62.6508325864,1.18058020246829,4548934075.52083,2.36822408701561,2038401533.41572,94.829
MKD,2003,2422.3,2.54366769172921,192.620602917708,1367.66841616535,11309.028,5.57694153176393,785.4490369069849,4.8460365013,4629520342.41336,1990.0,14.2,0.274760584639971,2027819.0,1.05418775732184,1305915.436,98.836
MLT,2003,4013.6,20.1636101222659,102.353641597824,2071.49846204796,2581.568,6.47688054151969,320.025489646383,15.8593065207,4994073517.58629,11040.0,7.1,0.657732334391546,398582.0,0.915796993740728,371159.5584,98.95
MNA,2003,2354.14462954418,2.23611049895437,213.642699376637,1151.21811308026,987746.787,3.37135048275696,630.839211303874,4.02496036318007,473816358564.364,1750.80399177075,43.458620039,1.81334980407706,292982527.937072,2.28857999877586,164525260.375929,91.357
MNG,2003,797.8,8.24297764936605,400.475228873345,990.054229537775,8034.397,3.23292747357633,1307.71358909892,13.387541137,1595297301.45651,610.0,50.1,1.06489033276286,2485177.0,1.10019483445349,1408101.2882,107.673
MYS,2003,3347.2,2.24419665306425,206.074328033756,2202.85597264569,160266.235,6.39525372199981,598.267716878311,17.8828407627,110202369803.91,4100.0,9.1,2.19819411960888,25060184.0,3.926632210933,16379336.2624,104.973
NGA,2003,1308.8,2.9640968150108,469.499910784614,740.45774065395,93138.133,0.699933605675639,443.804889026671,12.8448710943,67656023323.7658,420.0,172.8,2.46087398134133,133067097.0,4.1294583533642,59507605.7784,80.92
NIC,2003,1860.2,4.90722834100001,269.230753284957,587.297625254076,4114.374,0.77801875130832,356.66170860803595,36.7228365552,4102111946.12922,760.0,37.2,1.30468224116987,5288271.0,1.7386793057391,2930759.7882,102.704
NLD,2003,8324.4,3.79718955845147,142.061332756201,4807.93127918359,175040.578,10.7881244983915,318.75982729136496,12.3383959037,538312641083.521,28800.0,5.7,0.471834247967853,16225302.0,1.33806185378747,12792028.0968,98.045
NOR,2003,3940.6,1.57690088039035,131.886635047772,5921.55413479727,42625.208,9.33769155865849,207.971875415037,10.4247707955,225110307618.429,44030.0,4.3,0.591022164430781,4564855.0,0.902944063611846,3506721.611,101.073
NZL,2003,6947.5,2.61320923807476,172.629924508497,4193.29906634883,33714.398,8.37167212951927,344.645374647022,25.8439478525,86737675644.3142,16480.0,6.9,1.97355854434158,4027200.0,2.08990527067137,3463392.0,106.24
OMN,2003,3459.3,0.115900035284495,200.690588269486,4085.54444476313,32691.305,13.9947631965691,687.4523815820221,10.6767425413,21542262852.4551,8800.0,16.8,1.42680300582363,2335967.0,1.39885052485896,1671150.7918,97.814
PAK,2003,2320.5,0.641481501535796,233.400762634727,448.607405666564,118895.141,0.776382542250012,403.935100420807,10.2938055471,83244801092.7096,540.0,96.3,1.80052880853887,153139895.0,2.79906867655826,52404472.069,74.331
PAN,2003,1986.7,6.32094145300467,96.5056666398064,795.231582129951,6153.226,1.9686763833099,238.90955922613,18.6760933537,12933200000.0,3920.0,24.0,1.82232138101566,3125565.0,3.28647638031047,2150388.72,100.444
PER,2003,3442.5,2.17616681141427,74.1399045221484,432.331481001393,26380.398,0.980088527631281,168.073973455572,10.4359714757,61346725170.0523,2180.0,32.4,1.26027000130293,26916342.0,1.37310499211791,19094453.0148,97.34
PHL,2003,2823.3,0.585163269537213,168.708533983255,478.591340631315,76244.264,0.926486417780934,326.596308853048,10.8505447906,83908205719.8013,1040.0,36.7,2.04221314465452,82293990.0,3.42837395331695,50215792.698,102.189
POL,2003,2865.3,2.1166882387866,189.03171627909,2384.65824900005,304856.045,7.97957011425596,632.5400440501891,21.8280691228,216800940068.088,5470.0,8.2,-0.0941619585687382,38204570.0,-0.132427768863234,23526374.206,97.461
PRT,2003,2629.1,4.49450570568755,114.464733064962,2406.71520892245,61275.57,5.86870317472099,279.118833770405,5.91945640312,161416365688.488,13070.0,5.6,0.698915392855784,10441075.0,1.8413233872514,5880413.44,101.547
PRY,2003,2323.4,0.493547525271144,184.620800750549,698.534503081,4070.37,0.717150531894088,189.540967372396,5.44083552957,5551643681.11198,1030.0,31.5,1.97587257228657,5675754.0,3.10066474714089,3247666.4388,98.27
ROM,2003,2534.1,3.09877710028923,218.764299063793,1806.31282853156,95939.721,4.41264205848833,534.419360642738,4.787216066,59507345650.253,2310.0,23.3,-0.280631242029144,21742013.0,-0.206075121133237,11658067.3706,100.407
RUS,2003,1783.5,1.8492300277151,433.616892339678,4462.82985523433,1584998.411,10.961303425702,1065.02073384458,9.02110882224,430347770733.154,2590.0,19.2,-0.483095545586835,144599446.748596,-0.61980096674014,105702195.573224,99.608
SAS,2003,2466.83587442408,0.712968386578429,225.164220663619,426.765676916686,1449891.463,1.01480891371637,542.0826391602061,6.11137891003906,765901613432.262,515.322671758514,81.3387671673,1.59052588889821,1428733472.28523,2.46046523306882,400977265.253805,89.032
SDN,2003,643.7,7.588116261237,268.638415371988,419.604980788781,9072.158,0.247579368450549,158.50462283438,4.89485584551,17780302166.5888,420.0,110.3,2.28364386446159,36643433.0,4.72849905782806,14261624.1236,88.077
SEN,2003,1090.6,0.763968994264407,157.04652383361,248.241689904288,5012.789,0.486775142562272,307.951271430231,24.0738830785,6871327280.44084,570.0,103.8,2.70436216027113,10297956.0,3.19098112538843,4242757.872,86.863
SLV,2003,2472.5,0.938411744767956,134.638260951288,735.316482935989,6552.929,1.0906056280387,199.69257938639302,0.648105654311,15046700000.0,2420.0,27.2,0.338258431634401,6008523.0,0.812032583486092,3559449.0252,97.275
SSA,2003,1112.3379945311,3.07935303761475,360.150603415651,665.702895890076,582613.060511164,0.811076210078028,495.41875701066,11.6547550782788,445886023322.711,517.23219486648,145.2269684822,2.51181034850114,718320983.0,3.92230502466207,244545507.1312,84.861
SVK,2003,3135.0,1.22099065751044,239.814018127968,3464.73543513495,39493.59,7.34135225863153,508.13668650769296,23.4793875651,45804232505.6433,7120.0,10.5,0.0102239028767944,5379607.0,-0.025312647485436,3025490.9768,100.198
SVN,2003,4000.7,1.03757696490934,160.231558638914,3463.39350863349,15485.741,7.75955401743422,358.99051940156,12.1139211269,29058085346.5983,12420.0,4.8,0.0852132884150503,1995699.87723605,-0.433232533464813,998249.078593474,99.445
SWE,2003,4584.4,1.59150079988505,184.322087266505,5651.84435015632,54781.313,6.11671650290308,199.482838376714,11.2081400385,314713404152.703,30690.0,3.8,0.357942194033798,8956000.0,0.429243467414805,7539160.8,110.832
SYR,2003,1999.0,0.71438681556379,246.693881718145,956.046344835914,70091.038,4.00746833752389,1034.0690337726298,0.638015049861,22396829912.6194,1240.0,20.6,3.10787330340214,17490104.0,3.67124570246929,9192798.6624,93.474
TGO,2003,1154.6,1.91783135064586,517.064829351807,445.386607848128,1463.133,0.282990655000955,328.533710169661,11.2566735641,1758946962.64363,300.0,117.3,2.33512231501633,5170252.0,4.11527403552066,1992615.1208,72.062
THA,2003,2734.1,3.6681628162672,219.208155175597,1342.02998711479,245674.332,3.75819628238687,613.8665169628221,19.590347452,142640079033.312,2030.0,16.1,1.11889184079849,65370277.0,1.87599324901299,20800822.1414,98.819
TJK,2003,2100.5,2.0364957098524,273.842631073261,342.394271866662,2075.522,0.327538646152176,261.961288521249,4.13661079139,1554125542.56223,210.0,82.9,0.806736272959658,6336724.0,0.731121902627253,1675429.8256,87.994
TTO,2003,2671.3,7.19386649979017,588.15551891271,10407.9751007798,27696.851,21.206334294235,1198.3716746332,31.2393794215,11235960523.0869,7920.0,30.1,0.34429619985099,1306065.0,2.77919910087966,152025.966,101.911
TUN,2003,1792.5,2.35113572981674,137.036583014435,816.425028964003,21396.945,2.17453047826175,364.993986992129,1.29637703154,24992239037.6407,2260.0,24.0,0.590164644774969,9839800.0,1.18068695133067,6350606.92,101.846
TUR,2003,2297.9,0.561706341166105,118.109320132015,1173.25755557784,218509.196,3.29380560126283,331.580340874579,1.89159100713,303005302818.309,3790.0,32.7,1.35565903103077,66339433.0,2.14354189459843,43956508.3058,82.78
TZA,2003,858.0,3.12424013503798,444.549104665586,421.197473184463,3806.346,0.103466264161677,109.20254280828199,27.2963314167,11659118661.0427,330.0,113.6,2.6324208002149,36788281.0,4.26686578700478,8623173.0664,94.812
UKR,2003,1849.0,2.84044706445628,633.03292086838,3024.62661266456,352259.354,7.36744655998009,1541.95436741769,3.50137221241,50132953288.203,980.0,16.2,-0.811436362424381,47812950.0,-0.603875131494893,32283303.84,99.606
UMC,2003,3252.44116736603,2.48237087737813,247.262901940808,1415.36008231792,9507163.00147117,4.07333079548932,710.5792908177509,12.7684421137336,5149557504855.06,2098.23717662157,29.0457230711,0.771955149929966,2334002191.03224,2.12481917618328,1228781316.81631,99.903
URY,2003,3907.5,3.45691848346797,88.9406542200433,763.719624907696,4598.418,1.39196698113452,162.104586443965,0.250941702392,12045627411.0182,4270.0,15.5,-0.15084871094213,3303539.56833953,0.00190636513329515,3030006.49208102,105.625
USA,2003,6024.0,0.57488367059842,191.886428324962,7788.31828702906,5471754.387,18.8469320246895,464.34548997875504,14.8113584292,11089200000000.0,38320.0,8.2,0.872473664429362,290326000.0,1.29774009646505,232609191.2,100.065
UZB,2003,3403.4,0.815041487200325,1128.67800179314,2005.72992486614,122683.152,4.79836481185245,2700.16852247822,2.25544398782,10134453435.4603,420.0,59.3,1.164068652659,25567700.0,0.839744044047006,9444708.38,97.336
VEN,2003,3209.3,2.43954381651978,261.527574836056,2058.99489756174,192103.129,7.48239966503077,950.3927574890671,53.7463596761,83622191418.9774,3470.0,22.6,1.78414761259612,25674000.0,2.35557773893998,23430092.4,103.565
WLD,2003,3113.48936988883,1.75083091336696,198.242708588965,1690.76176693252,26706896.0,4.23365800569505,512.7553630545079,12.0539728403255,37443598673395.6,5623.78501943713,69.444209803,1.20828737400373,6308231785.39086,2.06853277065623,3010250030.09542,94.596
YEM,2003,785.1,-0.809564629620619,134.755596662145,291.538339141007,17304.573,0.891082977037247,411.878652392461,0.52066087458,11006776814.3178,490.0,92.2,3.07405905211602,19419710.0,4.95817275770163,5410331.206,60.681
ZAF,2003,2537.1,0.465544727286401,327.578812198925,2618.47795714913,380810.616,8.25757951157345,1033.04596498666,6.85786598911,168219302326.317,2860.0,82.0,1.27269227223172,46116494.0,2.09885876139037,26904362.5996,99.964
ALB,2004,3466.2,4.57214197947233,110.052853345427,640.551691739249,4004.364,1.28145347905075,220.165856429223,8.71362146501,7464446950.02559,2090.0,24.1,0.582841072863149,3124861.0,1.9961310655843,1380563.5898,97.667
ARE,2004,2000.0,9.63876213130133,228.605481498919,11570.7162465603,112877.594,30.857380533083,609.656842691812,5.61950331283,103784073761.03,28340.0,9.9,7.28705809122068,3658042.0,7.2613279997369,2843030.2424,100.435
ARG,2004,3668.6,2.69360932300224,175.353199390355,1755.40976242057,155000.423,4.04270416734892,403.837967128447,5.42543495596,153129481873.143,3580.0,17.1,0.889494929759384,38340778.0,1.1751780160489,34943785.0692,103.534
ARM,2004,2323.3,6.92988859444841,188.919512707269,680.194879403594,3644.998,1.19015990272356,330.558837878068,7.99134507701,3576615240.41616,1150.0,26.8,0.0672201301579256,3062612.0,-0.243339125657394,1969259.516,102.077
AUS,2004,1704.5,5.9854116152929,175.367851785207,5649.97302185081,349223.078,17.350630384451,538.5411161916641,10.3385543646,615275999430.929,25670.0,5.7,1.15935216218033,20127400.0,1.38688354589389,17712112.0,97.753
AUT,2004,6872.5,1.34655063404574,121.262877196139,3978.51505254015,72118.889,8.82220619716932,268.895829865798,22.9224248821,289038861882.5,32240.0,5.0,0.70092882308014,8174700.0,0.909677056217638,5424730.92,96.206
AZE,2004,2588.7,40.9664664179982,423.625610629914,1522.37001673271,32262.266,3.88402518337913,1080.7967326775301,7.10299542336,8680511918.49357,950.0,58.0,0.874957316098748,8306399.79834826,0.991666196076754,4272812.05627034,95.326
BEL,2004,9184.9,12.2996427208384,177.931055785197,5650.96534092201,111282.449,10.6785323904676,336.233267741526,0.878830936878,361109559019.823,31980.0,5.1,0.433140357618385,10421137.0,0.473923583962221,10135597.8462,98.16
BEN,2004,1146.5,1.57740152492416,248.937685704261,336.787787485376,2398.218,0.324171784614324,239.612530000109,23.805451263,4047438048.56774,500.0,131.5,3.2002954174851,7397985.0,4.06127819875351,2934040.851,70.306
BGR,2004,4077.7,10.5295442431405,263.403289356893,2418.77246853008,46787.253,6.01288843657135,654.800984108863,9.0459876688,25283228735.9157,2960.0,16.9,-0.536255685437808,7781161.0,-0.163815776339561,5442144.0034,96.706
BHS,2004,2151.5,4.5360342046379,81.5844564489155,2109.68453226324,2009.516,6.38470605803539,246.905527990059,13.6590924449,6031700548.47152,19840.0,16.4,1.45232494781541,314739.0,1.71812189057406,260855.6832,100.412
BLR,2004,2992.7,0.707816602722846,347.090265074783,2735.83445224898,58220.959,5.92611736322854,751.83556694244,7.26798857628,23141587717.7633,2150.0,10.1,-0.50256778134196,9824469.45132408,0.140701081101052,7048074.38437989,100.114
BLZ,2004,2523.8,10.5553133716434,87.5024079305871,548.478414720453,381.368,1.34949752300071,215.29431166240101,26.2644924922,1056303706.29218,3520.0,22.2,3.19998542037937,282600.0,4.17008195300512,140508.72,99.92
BRA,2004,3131.4,2.73678646729001,136.705086928033,1140.61387473185,341166.679,1.85544359148851,222.379004046509,24.6948533201,663760000000.0,3310.0,28.0,1.22587770990992,183873377.0,1.9461689393157,153718143.172,101.942
BRN,2004,819.0,1.43802179258538,148.325418833896,7292.0439508573,5361.154,15.0618329339248,306.36851524570403,42.8565873325,7872333197.25476,20190.0,8.4,2.03550592966423,355943.0,2.69503016693768,259909.5786,102.163
BWA,2004,576.5,7.44473905216994,87.1943703044821,1002.67999393168,4378.398,2.3638356306381,205.56225372422298,30.9330883441,10048660849.7472,4320.0,70.4,1.20119737675728,1852243.0,2.66368108548147,1046146.8464,100.642
CHE,2004,6732.4,0.511327809086646,100.620269648508,3530.5293644575,40443.343,5.47302242885292,155.981422538921,22.8295009542,362990618832.328,49930.0,5.2,0.687425472199988,7389581.08170524,0.687425515580927,5416562.93288994,96.617
CHL,2004,5657.4,7.49870817024174,143.907911441644,1676.33155508957,62434.342,3.87016694365911,332.241936329066,16.4964330241,95652734479.1979,4950.0,9.5,1.07452105306246,16132209.0,1.46492228378593,14076965.5734,98.197
CMR,2004,1563.2,0.545928080380644,204.555309520244,406.056777328311,3956.693,0.230505764926348,116.11966779854099,9.15394355909,15775357312.0111,830.0,143.2,2.24997048269826,17165267.0,3.91101282514036,9169685.6314,84.104
COG,2004,766.0,-0.183239674270656,96.3671982395244,309.927113427642,1903.173,0.55232234351443,171.736367886381,9.44763250706,4648628921.36969,780.0,99.4,2.36671617298522,3445765.0,3.00398145221506,2061256.623,91.88
COL,2004,4005.4,2.57332719561129,89.7744572645891,635.961948686859,53772.888,1.26865600370238,179.087608029082,20.4053577298,117188202054.664,2600.0,23.5,1.55451644800514,42385712.0,1.96463322242661,31068726.896,103.8
COM,2004,1254.8,0.185241835237551,52.353300289717,54.3238596782749,102.676,0.164051665186075,158.10080766314698,0.0,362420491.159066,520.0,97.1,2.68891078917319,625876.0,2.54584924832124,174869.7544,84.133
CPV,2004,385.1,7.31000457499016,77.9478564800532,190.666346747104,264.024,0.565623500377048,231.237133250445,2.46891627708,924644653.090173,1730.0,41.6,1.45727453870061,466784.0,2.88078612088782,264199.744,100.229
CRI,2004,3059.3,4.26876170769037,107.05216314761,930.037149356467,6930.63,1.63627864260241,188.34427025203098,20.9152328449,18596365933.7056,4430.0,11.0,1.79058178514955,4235605.0,2.67743272827,2590496.018,101.703
CYP,2004,1677.9,7.07102623235012,122.562389674736,2148.95659210519,7334.0,7.21988253662609,411.77474692167897,10.9794219787371,15822905640.3127,18410.0,5.2,1.75501291889177,1015806.0,1.957647233415,702531.4296,101.149
CZE,2004,5448.9,4.54489906297744,232.034994610295,4452.68243510973,122708.821,12.0114162898727,625.93031385,15.1247517901,109524878646.679,9270.0,5.5,0.0482552440697969,10216016.0,-0.0510313209963895,7518987.776,100.462
DEU,2004,7357.2,-0.357090983689512,133.820195304397,4163.33440988896,828521.98,10.0407129504795,322.734144256356,39.967768796,2745214902559.71,31010.0,4.9,-0.0299913457147533,82516250.0,0.0518546329862658,60517417.75,98.496
DJI,2004,1833.3,5.78669482576557,92.2403156438032,167.561588332674,458.375,0.57748904550368,317.899659272393,0.00257399975975,666072101.777505,950.0,99.4,1.79211573019455,793738.0,2.44893254140427,678963.4852,75.27
